#Supplementary Data 2. All alternative splicing events for significantly differentially spliced genes between morphs of Pristionchus pacificus.																				  
Gene ID	Splice type	Chromosome	Strand	Exon start	Exon end	Upstream exon start	Upstream exon end	Downstream exon start	Downstream exon end	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference  
UMM-S60-6.18-mRNA-1	A3SS	ChrV	-	1711955	1712099	1711955	1712033	1712156	1712243	"40,67,47,43"	"7,7,3,6"	"47,42,50,62"	"0,1,6,2"	144	78	1.72E-37	6.70E-35	"0.756,0.838,0.895,0.795"	"1.0,0.958,0.819,0.944"	-0.109
UMM-S60-6.18-mRNA-1	A3SS	ChrV	-	1707970	1708063	1707970	1708057	1708182	1708310	"6,2,4,4"	"102,93,97,92"	"12,9,9,9"	"140,156,147,141"	84	78	6.87E-22	1.12E-19	"0.052,0.02,0.037,0.039"	"0.074,0.051,0.054,0.056"	-0.022
UMM-S60-6.18-mRNA-1	A3SS	ChrV	-	1706564	1706664	1706564	1706644	1707351	1707438	"2,2,3,5"	"37,41,24,35"	"4,3,1,1"	"47,56,50,67"	98	78	5.83E-18	7.62E-16	"0.041,0.037,0.09,0.102"	"0.063,0.041,0.016,0.012"	0.034
UMM-S60-6.18-mRNA-1	RI	ChrV	-	1711798	1712033	1711798	1711912	1711955	1712033	"4,5,7,2"	"52,47,44,48"	"4,3,3,0"	"54,56,46,54"	121	78	0.001537195	0.013882503	"0.047,0.064,0.093,0.026"	"0.046,0.033,0.04,0.0"	0.028
UMM-S60-6.18-mRNA-1	SE	ChrV	-	1712723	1712788	1712586	1712655	1712838	1712925	"0,0,0,0"	"11,29,14,20"	"3,0,2,4"	"15,16,11,16"	143	78	0.008761175	0.117653118	"0.0,0.0,0.0,0.0"	"0.098,0.0,0.09,0.12"	-0.077
UMM-S60-6.18-mRNA-1	A5SS	ChrV	-	1712723	1712925	1712838	1712925	1712586	1712655	"21,29,18,25"	"11,29,14,20"	"19,13,11,10"	"15,16,11,16"	193	78	0.008975167	0.103104809	"0.436,0.288,0.342,0.336"	"0.339,0.247,0.288,0.202"	0.082
UMM-S60-6.18-mRNA-1	RI	ChrV	-	1711304	1711515	1711304	1711393	1711435	1711515	"5,11,8,8"	"50,64,37,52"	"3,4,10,7"	"45,45,49,68"	120	78	0.01060278	0.070418334	"0.061,0.1,0.123,0.091"	"0.042,0.055,0.117,0.063"	0.024
UMM-S60-6.18-mRNA-1	RI	ChrV	-	1712723	1712925	1712723	1712788	1712838	1712925	"23,33,19,27"	"0,0,0,0"	"17,13,13,10"	"1,0,2,3"	128	78	0.010878679	0.071614549	"1.0,1.0,1.0,1.0"	"0.912,1.0,0.798,0.67"	0.155
UMM-S60-6.18-mRNA-1	RI	ChrV	-	1711704	1711897	1711704	1711757	1711798	1711897	"5,11,17,13"	"35,59,37,40"	"9,5,8,6"	"35,43,39,55"	119	78	0.048270711	0.230918434	"0.086,0.109,0.231,0.176"	"0.144,0.071,0.119,0.067"	0.05
UMM-S66-26.24-mRNA-1	A3SS	ChrIII	-	6652730	6652827	6652730	6652818	6652935	6652960	"16,11,17,18"	"8,10,4,6"	"16,8,7,6"	"15,10,7,7"	87	78	0.001914244	0.038977949	"0.642,0.497,0.792,0.729"	"0.489,0.418,0.473,0.435"	0.211
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082495	6082700	6081957	6082090	6082889	6082955	"9,15,6,16"	"2,4,1,4"	"6,16,12,17"	"2,0,2,1"	283	78	2.19E-30	4.16E-28	"0.554,0.508,0.623,0.524"	"0.453,1.0,0.623,0.824"	-0.173
UMM-S66-32.34-mRNA-1	A3SS	ChrIII	-	6081957	6082104	6081957	6082090	6082495	6082700	"4,9,6,7"	"1,1,0,2"	"8,11,6,5"	"3,2,0,4"	92	78	9.63E-15	1.01E-12	"0.772,0.884,1.0,0.748"	"0.693,0.823,1.0,0.515"	0.093
UMM-S66-32.34-mRNA-1	A3SS	ChrIII	-	6085108	6085298	6085108	6085174	6085362	6085431	"9,20,35,17"	"5,6,16,9"	"19,30,20,23"	"10,4,7,6"	202	78	0.000290315	0.007082598	"0.41,0.563,0.458,0.422"	"0.423,0.743,0.525,0.597"	-0.109
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082156	6082275	6081957	6082090	6082495	6082700	"6,5,5,5"	"1,1,0,2"	"1,3,6,7"	"3,2,0,4"	197	78	0.001430038	0.024024342	"0.704,0.664,1.0,0.497"	"0.117,0.373,1.0,0.409"	0.241
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082156	6082280	6081957	6082104	6082495	6082700	"7,5,2,5"	"2,4,3,5"	"1,3,8,7"	"6,6,4,4"	202	78	0.002053692	0.033057049	"0.575,0.326,0.205,0.279"	"0.06,0.162,0.436,0.403"	0.081
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082156	6082280	6081957	6082090	6082495	6082700	"6,6,3,5"	"1,1,0,2"	"1,3,6,7"	"3,2,0,4"	202	78	0.004244114	0.063492717	"0.699,0.699,1.0,0.491"	"0.114,0.367,1.0,0.403"	0.251
UMM-S66-32.34-mRNA-1	A3SS	ChrIII	-	6081957	6082104	6081957	6082090	6082889	6082969	"6,11,14,10"	"2,4,1,4"	"8,7,4,4"	"2,0,2,1"	92	78	0.010761812	0.16977974	"0.718,0.7,0.922,0.679"	"0.772,1.0,0.629,0.772"	-0.038
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082495	6082700	6081957	6082104	6082889	6082955	"10,18,9,19"	"4,6,11,8"	"9,20,16,17"	"6,2,2,3"	283	78	0.011090556	0.142232726	"0.408,0.453,0.184,0.396"	"0.292,0.734,0.688,0.61"	-0.221
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6080941	6081067	6080681	6080802	6081571	6081736	"44,62,61,43"	"1,3,2,2"	"34,40,46,37"	"0,2,2,0"	204	78	0.030659169	0.321182962	"0.944,0.888,0.921,0.892"	"1.0,0.884,0.898,1.0"	-0.034
UMM-S66-32.34-mRNA-1	SE	ChrIII	-	6082500	6082700	6081957	6082104	6082889	6082955	"9,14,6,15"	"4,6,11,8"	"4,15,12,13"	"6,2,2,3"	278	78	0.034579495	0.353078216	"0.387,0.396,0.133,0.345"	"0.158,0.678,0.627,0.549"	-0.188
UMM-S66-4.10-mRNA-1	SE	ChrIII	+	8898869	8898926	8898094	8898253	8899156	8899302	"13,14,13,6"	"1,0,0,0"	"12,16,9,11"	"3,2,3,1"	135	78	9.51E-08	3.83E-06	"0.883,1.0,1.0,1.0"	"0.698,0.822,0.634,0.864"	0.216
UMM-S66-4.10-mRNA-1	A3SS	ChrIII	+	8898264	8898595	8898388	8898595	8898094	8898253	"3,1,2,1"	"1,1,0,1"	"2,1,1,2"	"0,1,0,0"	202	78	0.00576299	0.100470137	"0.537,0.279,1.0,0.279"	"1.0,0.279,1.0,1.0"	-0.296
UMM-S66-44.10-mRNA-1	A3SS	ChrIII	+	4846495	4846561	4846507	4846561	4846338	4846426	"1,1,3,0"	"5,3,5,4"	"6,3,2,2"	"4,5,7,3"	90	78	0.000799503	0.018020403	"0.148,0.224,0.342,0.0"	"0.565,0.342,0.198,0.366"	-0.189
UMM-S66-9.52-mRNA-1	SE	ChrIII	+	8321536	8321812	8320464	8320508	8322346	8322436	"70,101,96,72"	"47,80,72,77"	"193,204,183,125"	"76,81,78,61"	354	78	2.09E-135	4.93E-132	"0.247,0.218,0.227,0.171"	"0.359,0.357,0.341,0.311"	-0.126
UMM-S66-9.52-mRNA-1	A5SS	ChrIII	+	8322486	8322643	8322486	8322613	8322719	8322831	"113,177,175,172"	"21,30,29,24"	"162,174,230,139"	"39,44,49,26"	108	78	3.70E-12	2.57E-10	"0.795,0.81,0.813,0.838"	"0.75,0.741,0.772,0.794"	0.05
UMM-S66-9.52-mRNA-1	SE	ChrIII	+	8320598	8321159	8320464	8320508	8321536	8321812	"9,15,16,14"	"12,15,16,9"	"18,18,14,15"	"29,45,42,24"	639	78	0.003194856	0.04954424	"0.084,0.109,0.109,0.16"	"0.07,0.047,0.039,0.071"	0.059
UMM-S66-9.52-mRNA-1	RI	ChrIII	+	8313734	8313911	8313734	8313748	8313804	8313911	"9,15,7,10"	"98,94,105,96"	"8,14,8,18"	"88,78,96,80"	134	78	0.042108374	0.206342859	"0.051,0.085,0.037,0.057"	"0.05,0.095,0.046,0.116"	-0.019
UMM-S7-22.29-mRNA-1	A3SS	ChrI	-	18209865	18209992	18209865	18209947	18210559	18210662	"22,34,36,37"	"6,10,7,5"	"28,39,29,23"	"5,5,1,2"	123	78	0.000235206	0.005847896	"0.699,0.683,0.765,0.824"	"0.78,0.832,0.948,0.879"	-0.117
UMM-S7-46.67-mRNA-1	SE	ChrI	+	20627434	20627525	20627198	20627280	20627920	20628036	"8,16,1,10"	"1,5,3,1"	"18,13,7,12"	"3,2,0,3"	169	78	3.80E-11	2.23E-09	"0.787,0.596,0.133,0.822"	"0.735,0.75,1.0,0.649"	-0.199
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20955738	20955852	20955481	20955637	20956559	20956624	"73,53,39,54"	"1,1,1,1"	"48,54,53,44"	"1,2,4,3"	192	78	3.38E-36	8.60E-34	"0.967,0.956,0.941,0.956"	"0.951,0.916,0.843,0.856"	0.064
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20956099	20956203	20955738	20955852	20956559	20956624	"41,67,48,47"	"6,1,2,2"	"23,44,45,39"	"2,7,5,5"	182	78	9.12E-15	6.88E-13	"0.745,0.966,0.911,0.91"	"0.831,0.729,0.794,0.77"	0.102
UMM-S7-49.8-mRNA-1	RI	ChrI	-	20967235	20967431	20967235	20967298	20967344	20967431	"8,4,5,4"	"92,100,92,78"	"2,7,2,3"	"106,102,69,45"	124	78	9.46E-06	0.000159018	"0.052,0.025,0.033,0.031"	"0.012,0.041,0.018,0.04"	0.007
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20956099	20956203	20955481	20955637	20956559	20956624	"12,14,12,7"	"1,1,1,1"	"2,6,9,7"	"1,2,4,3"	182	78	2.17E-05	0.000593296	"0.837,0.857,0.837,0.75"	"0.462,0.563,0.491,0.5"	0.316
UMM-S7-49.8-mRNA-1	RI	ChrI	-	20956552	20956753	20956552	20956621	20956686	20956753	"5,5,8,7"	"41,54,48,46"	"4,2,5,4"	"34,36,43,33"	143	78	7.93E-05	0.000994044	"0.062,0.048,0.083,0.077"	"0.06,0.029,0.06,0.062"	0.015
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20960299	20960406	20958986	20959114	20960621	20960724	"46,78,80,76"	"2,1,0,1"	"51,58,51,71"	"0,2,4,0"	185	78	0.000254558	0.005170772	"0.907,0.97,1.0,0.97"	"1.0,0.924,0.843,1.0"	0.02
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20956304	20956369	20955738	20955852	20956559	20956624	"19,15,26,16"	"6,1,2,2"	"13,14,17,23"	"2,7,5,5"	143	78	0.00149161	0.024868467	"0.633,0.891,0.876,0.814"	"0.78,0.522,0.65,0.715"	0.137
UMM-S7-49.8-mRNA-1	A5SS	ChrI	-	20960616	20960715	20960621	20960715	20960299	20960406	"20,15,17,25"	"4,9,10,12"	"27,17,15,14"	"5,3,4,3"	83	78	0.00213175	0.03043614	"0.825,0.61,0.615,0.662"	"0.835,0.842,0.779,0.814"	-0.14
UMM-S7-49.8-mRNA-1	A5SS	ChrI	-	20965879	20965957	20965883	20965957	20965713	20965817	"42,39,32,32"	"72,80,56,61"	"40,37,41,33"	"78,99,64,77"	82	78	0.006305806	0.077467296	"0.357,0.317,0.352,0.333"	"0.328,0.262,0.379,0.29"	0.025
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20958130	20958232	20957847	20957935	20958834	20958908	"56,92,78,79"	"0,1,1,2"	"86,71,97,74"	"2,2,1,3"	180	78	0.016446703	0.194896378	"1.0,0.976,0.971,0.945"	"0.949,0.939,0.977,0.914"	0.028
UMM-S7-49.8-mRNA-1	SE	ChrI	-	20957185	20957279	20956559	20956747	20957847	20957935	"55,60,85,62"	"2,0,0,0"	"64,68,75,61"	"0,1,1,2"	172	78	0.026888315	0.287696272	"0.926,1.0,1.0,1.0"	"1.0,0.969,0.971,0.933"	0.013
UMM-S7-49.8-mRNA-1	A5SS	ChrI	-	20956429	20956624	20956559	20956624	20956304	20956369	"6,6,9,7"	"23,26,31,23"	"2,2,3,9"	"15,23,25,26"	208	78	0.02762681	0.247438813	"0.089,0.08,0.098,0.102"	"0.048,0.032,0.043,0.115"	0.033
UMM-S7-54.31-mRNA-1	A5SS	ChrI	+	21425515	21425663	21425515	21425651	21425777	21425831	"10,12,13,7"	"1,4,3,4"	"10,7,10,12"	"0,0,1,4"	90	78	3.33E-08	1.48E-06	"0.897,0.722,0.79,0.603"	"1.0,1.0,0.897,0.722"	-0.152
UMM-S7-54.31-mRNA-1	RI	ChrI	+	21422637	21422861	21422637	21422713	21422770	21422861	"0,0,2,0"	"0,1,0,0"	"0,1,0,0"	"0,0,0,0"	135	78	7.11E-05	0.000919274	"NA,0.0,1.0,NA"	"NA,1.0,NA,NA"	-0.5
UMM-S7-54.31-mRNA-1	RI	ChrI	+	21417168	21417377	21417168	21417223	21417312	21417377	"3,1,3,1"	"3,9,16,8"	"1,1,0,2"	"7,7,10,13"	167	78	0.045828502	0.221359914	"0.318,0.049,0.081,0.055"	"0.063,0.063,0.0,0.067"	0.077
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22653939	22654094	22653939	22654058	22654151	22654222	"4,7,5,5"	"11,13,6,8"	"4,4,3,2"	"4,10,14,9"	114	78	1.78E-11	1.15E-09	"0.199,0.269,0.363,0.3"	"0.406,0.215,0.128,0.132"	0.063
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22671439	22671672	22671439	22671668	22671741	22671834	"49,22,30,22"	"15,10,7,10"	"1,2,0,2"	"0,0,0,0"	82	78	5.09E-06	0.000162889	"0.757,0.677,0.803,0.677"	"1.0,1.0,NA,1.0"	-0.271
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22671605	22671676	22671605	22671668	22671741	22671834	"129,98,113,82"	"15,10,7,10"	"1,7,6,3"	"0,0,0,0"	86	78	1.24E-05	0.000365447	"0.886,0.899,0.936,0.881"	"1.0,1.0,1.0,1.0"	-0.099
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22671439	22671680	22671439	22671672	22671741	22671834	"7,6,8,5"	"29,14,19,19"	"0,0,0,0"	"1,0,0,2"	86	78	0.00064775	0.01063136	"0.18,0.28,0.276,0.193"	"0.0,NA,NA,0.0"	0.232
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22671605	22671680	22671605	22671676	22671741	22671834	"6,4,5,5"	"108,88,99,79"	"0,0,0,0"	"1,5,6,3"	82	78	0.000955902	0.015001016	"0.05,0.041,0.046,0.057"	"0.0,0.0,0.0,0.0"	0.049
UMM-S7-66.29-mRNA-1	A5SS	ChrI	+	22671605	22671680	22671605	22671668	22671741	22671834	"27,14,19,8"	"15,10,7,10"	"0,2,0,0"	"0,0,0,0"	90	78	0.003148901	0.042734716	"0.609,0.548,0.702,0.409"	"NA,1.0,NA,NA"	-0.433
UMM-S7-77.39-mRNA-1	SE	ChrI	-	23769031	23769421	23768033	23768107	23776753	23776820	"10,17,19,24"	"1,3,2,0"	"8,6,13,2"	"3,0,2,2"	468	78	3.35E-28	5.89E-26	"0.625,0.486,0.613,1.0"	"0.308,1.0,0.52,0.143"	0.188
UMM-S7-95.40-mRNA-1	A5SS	ChrI	+	25575617	25575763	25575617	25575680	25576538	25576691	"28,25,19,19"	"8,6,7,8"	"37,34,42,42"	"17,6,1,1"	161	78	0.000137665	0.002592953	"0.629,0.669,0.568,0.535"	"0.513,0.733,0.953,0.953"	-0.188
UMM-S7-95.40-mRNA-1	A5SS	ChrI	+	25575617	25575796	25575617	25575680	25576538	25576691	"31,31,20,19"	"8,6,7,8"	"40,37,46,43"	"17,6,1,1"	194	78	0.00145646	0.021836283	"0.609,0.675,0.535,0.488"	"0.486,0.713,0.949,0.945"	-0.196
UMM-S7-95.40-mRNA-1	SE	ChrI	+	25575748	25575763	25575617	25575680	25576538	25576691	"172,228,158,118"	"8,6,7,8"	"333,360,276,286"	"17,6,1,1"	93	78	0.009221092	0.122824692	"0.947,0.97,0.95,0.925"	"0.943,0.981,0.996,0.996"	-0.031
UMM-S71-0.1-mRNA-1	A5SS	ChrI	+	10965406	10965431	10965406	10965427	10965506	10965592	"22,22,26,17"	"9,17,11,9"	"22,25,23,28"	"6,5,10,6"	82	78	1.75E-05	0.000501596	"0.699,0.552,0.692,0.642"	"0.777,0.826,0.686,0.816"	-0.13
UMM-S71-0.1-mRNA-1	RI	ChrI	+	10966975	10967195	10966975	10967063	10967108	10967195	"13,24,17,28"	"193,163,166,130"	"15,23,15,22"	"178,183,213,169"	123	78	0.000453996	0.004695628	"0.041,0.085,0.061,0.12"	"0.051,0.074,0.043,0.076"	0.016
UMM-S71-0.1-mRNA-1	RI	ChrI	+	10966642	10966860	10966642	10966708	10966752	10966860	"26,11,16,12"	"527,567,444,462"	"8,6,15,7"	"503,514,598,541"	122	78	0.001501586	0.013584354	"0.031,0.012,0.023,0.016"	"0.01,0.007,0.016,0.008"	0.01
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12183916	12184120	12181889	12181958	12185230	12185298	"6,5,7,5"	"102,144,134,133"	"6,13,7,10"	"111,103,107,102"	282	78	4.60E-35	1.12E-32	"0.016,0.01,0.014,0.01"	"0.015,0.034,0.018,0.026"	-0.011
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12183550	12183625	12181889	12181958	12185230	12185298	"155,217,196,184"	"102,144,134,133"	"59,83,65,48"	"111,103,107,102"	153	78	2.11E-34	4.84E-32	"0.437,0.434,0.427,0.414"	"0.213,0.291,0.236,0.193"	0.195
UMM-S71-12.12-mRNA-1	RI	ChrI	-	12179903	12180132	12179903	12179995	12180076	12180132	"31,39,29,40"	"409,483,532,503"	"19,21,17,18"	"304,382,448,339"	159	78	4.50E-22	3.92E-20	"0.036,0.038,0.026,0.038"	"0.03,0.026,0.018,0.025"	0.01
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12183550	12183646	12181889	12181958	12185230	12185298	"152,197,200,181"	"102,144,134,133"	"60,85,59,50"	"111,103,107,102"	174	78	3.78E-18	3.60E-16	"0.4,0.38,0.401,0.379"	"0.195,0.27,0.198,0.18"	0.179
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12183550	12183606	12181889	12181958	12185230	12185298	"109,151,146,134"	"102,144,134,133"	"41,60,44,39"	"111,103,107,102"	134	78	2.03E-12	1.31E-10	"0.383,0.379,0.388,0.37"	"0.177,0.253,0.193,0.182"	0.179
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12183916	12184120	12183550	12183646	12185230	12185298	"11,8,10,11"	"16,10,12,19"	"6,16,11,14"	"2,5,1,2"	282	78	1.35E-07	5.36E-06	"0.16,0.181,0.187,0.138"	"0.453,0.47,0.753,0.659"	-0.417
UMM-S71-12.12-mRNA-1	RI	ChrI	-	12180076	12180301	12180076	12180132	12180187	12180301	"45,62,49,65"	"4,4,4,6"	"37,36,42,38"	"0,1,2,3"	133	78	0.002310053	0.019802888	"0.868,0.901,0.878,0.864"	"1.0,0.955,0.925,0.881"	-0.063
UMM-S71-12.12-mRNA-1	RI	ChrI	-	12181052	12181197	12181052	12181120	12181190	12181197	"19,21,24,16"	"494,500,519,486"	"23,28,14,16"	"360,386,358,289"	148	78	0.02268387	0.127942331	"0.02,0.022,0.024,0.017"	"0.033,0.037,0.02,0.028"	-0.009
UMM-S71-12.12-mRNA-1	SE	ChrI	-	12178033	12178075	12175300	12175385	12179724	12179824	"35,42,42,31"	"429,513,502,499"	"27,44,42,26"	"339,398,405,328"	120	78	0.023965527	0.263413646	"0.05,0.051,0.052,0.039"	"0.049,0.067,0.063,0.049"	-0.009
UMM-S71-13.17-mRNA-1	A3SS	ChrI	+	12247904	12247961	12247916	12247961	12247710	12247823	"15,26,10,10"	"4,9,4,4"	"28,29,13,18"	"1,8,3,5"	90	78	2.46E-07	1.25E-05	"0.765,0.715,0.684,0.684"	"0.96,0.759,0.79,0.757"	-0.104
UMM-S71-13.26-mRNA-1	SE	ChrI	+	12330463	12330682	12330263	12330385	12331206	12331275	"30,52,48,27"	"10,16,21,13"	"70,54,59,61"	"10,6,9,14"	297	78	4.11E-23	5.39E-21	"0.441,0.46,0.375,0.353"	"0.648,0.703,0.633,0.534"	-0.222
UMM-S71-13.26-mRNA-1	SE	ChrI	+	12329881	12329935	12329736	12329791	12330263	12330385	"9,5,8,6"	"1,1,9,4"	"7,9,7,5"	"0,2,3,1"	132	78	3.49E-18	3.35E-16	"0.842,0.747,0.344,0.47"	"1.0,0.727,0.58,0.747"	-0.163
UMM-S71-13.26-mRNA-1	SE	ChrI	+	12333433	12333496	12332231	12332375	12334030	12334198	"10,16,10,7"	"29,30,40,38"	"13,10,12,18"	"10,17,16,13"	141	78	7.25E-16	5.97E-14	"0.16,0.228,0.121,0.092"	"0.418,0.246,0.293,0.434"	-0.197
UMM-S71-13.26-mRNA-1	SE	ChrI	+	12329881	12330184	12329736	12329791	12330263	12330385	"88,160,150,100"	"1,1,9,4"	"122,109,111,100"	"0,2,3,1"	381	78	0.001022443	0.017866815	"0.947,0.97,0.773,0.837"	"1.0,0.918,0.883,0.953"	-0.057
UMM-S71-13.26-mRNA-1	SE	ChrI	+	12331393	12332125	12331206	12331275	12332231	12332375	"167,248,225,214"	"1,1,4,2"	"193,199,166,150"	"0,0,0,0"	810	78	0.010781964	0.139138676	"0.941,0.96,0.844,0.912"	"1.0,1.0,1.0,1.0"	-0.086
UMM-S71-46.24-mRNA-1	A3SS	ChrI	+	15581953	15582043	15581963	15582043	15581637	15581776	"1,2,2,6"	"21,30,36,23"	"5,4,7,9"	"31,25,27,24"	88	78	5.83E-18	7.62E-16	"0.04,0.056,0.047,0.188"	"0.125,0.124,0.187,0.249"	-0.089
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15572207	15572246	15572010	15572113	15572468	15572581	"4,12,4,1"	"4,4,8,2"	"5,8,5,7"	"0,3,1,1"	117	78	6.66E-18	6.22E-16	"0.4,0.667,0.25,0.25"	"1.0,0.64,0.769,0.824"	-0.416
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15572743	15572853	15572468	15572581	15573344	15573438	"25,36,45,27"	"3,8,4,5"	"31,29,17,44"	"16,6,10,7"	188	78	7.63E-11	4.43E-09	"0.776,0.651,0.824,0.691"	"0.446,0.667,0.414,0.723"	0.173
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15572207	15572343	15572010	15572113	15572468	15572558	"0,7,2,3"	"4,4,8,2"	"2,4,2,3"	"0,3,1,1"	214	78	1.95E-06	6.55E-05	"0.0,0.389,0.084,0.353"	"1.0,0.327,0.422,0.522"	-0.361
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15543236	15543353	15542924	15542994	15543859	15544000	"3,4,11,2"	"8,7,3,9"	"0,5,2,0"	"16,10,8,4"	195	78	0.000297637	0.005935146	"0.13,0.186,0.595,0.082"	"0.0,0.167,0.091,0.0"	0.184
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15572468	15572558	15572010	15572113	15572743	15572853	"4,5,9,2"	"17,23,14,27"	"0,4,1,1"	"28,24,26,15"	168	78	0.000333331	0.006559876	"0.098,0.092,0.23,0.033"	"0.0,0.072,0.018,0.03"	0.083
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15572468	15572581	15572010	15572113	15572743	15572853	"6,8,8,6"	"17,23,14,27"	"2,7,3,2"	"28,24,26,15"	191	78	0.01064436	0.137577732	"0.126,0.124,0.189,0.083"	"0.028,0.106,0.045,0.052"	0.073
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15555952	15556417	15555408	15555535	15556761	15556847	"13,18,12,18"	"10,11,12,11"	"9,11,15,6"	"13,10,5,12"	543	78	0.013637369	0.169284092	"0.157,0.19,0.126,0.19"	"0.09,0.136,0.301,0.067"	0.017
UMM-S71-46.24-mRNA-1	SE	ChrI	+	15525952	15525982	15525682	15525758	15526240	15526299	"1,8,3,1"	"3,10,9,10"	"4,2,0,1"	"12,16,13,13"	108	78	0.014231955	0.174402116	"0.194,0.366,0.194,0.067"	"0.194,0.083,0.0,0.053"	0.123
UMM-S71-6.61-mRNA-1	SE	ChrI	+	11588562	11588730	11581659	11581717	11589564	11589646	"41,81,97,73"	"102,171,175,170"	"117,121,139,107"	"113,117,132,114"	246	78	3.93E-23	5.20E-21	"0.113,0.131,0.149,0.12"	"0.247,0.247,0.25,0.229"	-0.115
UMM-S71-6.61-mRNA-1	A3SS	ChrI	+	11597068	11597148	11597073	11597148	11596822	11597010	"0,0,0,0"	"0,0,0,1"	"0,0,0,1"	"0,0,0,0"	83	78	7.64E-05	0.002123267	"NA,NA,NA,0.0"	"NA,NA,NA,1.0"	-1
UMM-S71-6.61-mRNA-1	A3SS	ChrI	+	11581659	11581717	11581665	11581717	11581273	11581327	"115,155,161,150"	"4,2,7,1"	"132,110,132,103"	"2,2,1,4"	84	78	0.000586072	0.013575972	"0.964,0.986,0.955,0.993"	"0.984,0.981,0.992,0.96"	-0.005
UMM-S71-6.61-mRNA-1	RI	ChrI	+	11595507	11595725	11595507	11595584	11595628	11595725	"0,1,1,0"	"23,22,17,15"	"3,1,0,1"	"10,18,12,10"	122	78	0.020617881	0.118380341	"0.0,0.028,0.036,0.0"	"0.161,0.034,0.0,0.06"	-0.048
UMM-S71-8.0-mRNA-1	A3SS	ChrI	+	11735591	11735722	11735626	11735722	11735345	11735419	"13,10,14,6"	"3,3,3,4"	"9,14,14,4"	"1,1,0,2"	113	78	1.54E-59	1.63E-56	"0.749,0.697,0.763,0.509"	"0.861,0.906,1.0,0.58"	-0.157
UMM-S71-8.0-mRNA-1	RI	ChrI	+	11727783	11728007	11727783	11727840	11727932	11728007	"6,7,4,5"	"43,70,53,59"	"2,3,2,3"	"62,46,75,49"	170	78	0.014653533	0.090390756	"0.06,0.044,0.033,0.037"	"0.015,0.029,0.012,0.027"	0.023
UMM-S71-8.0-mRNA-1	A5SS	ChrI	+	11730712	11730957	11730712	11730852	11731023	11731105	"2,4,3,2"	"2,4,0,1"	"3,2,1,2"	"1,1,3,1"	183	78	0.023008331	0.215464889	"0.299,0.299,1.0,0.46"	"0.561,0.46,0.124,0.46"	0.113
UMM-S71-8.0-mRNA-1	A3SS	ChrI	+	11735626	11735722	11735629	11735722	11735345	11735419	"14,13,15,13"	"129,158,154,136"	"12,19,8,12"	"161,181,182,169"	81	78	0.039751351	0.468761395	"0.095,0.073,0.086,0.084"	"0.067,0.092,0.041,0.064"	0.019
UMM-S71-8.0-mRNA-1	A3SS	ChrI	+	11728111	11728190	11728114	11728190	11727783	11728007	"38,56,64,51"	"16,36,24,28"	"60,47,67,76"	"18,16,24,29"	81	78	0.048094298	0.541749735	"0.696,0.6,0.72,0.637"	"0.762,0.739,0.729,0.716"	-0.073
UMM-S71-9.15-mRNA-1	A3SS	ChrI	-	11884405	11884623	11884405	11884436	11884696	11884771	"0,4,3,3"	"1,2,1,0"	"1,3,2,0"	"1,0,0,0"	265	78	3.33E-92	1.56E-88	"0.0,0.371,0.469,1.0"	"0.227,1.0,1.0,NA"	-0.282
