UMM-S273-2.27-mRNA-1	GO:0008289 
UMM-S7-37.47-mRNA-1	GO:0017016
UMA-S7-37.1-mRNA-1	GO:0000981
UMS-S7-37.63-mRNA-1	GO:0016020
UMA-S7-37.0-mRNA-1	GO:0016020
UMM-S7-36.49-mRNA-1	GO:0004497
UMM-S7-36.48-mRNA-1	GO:0016020
UMM-S7-36.46-mRNA-2	GO:0016021
UMM-S7-36.45-mRNA-1	GO:0016020
UMM-S7-36.44-mRNA-1	GO:0016020
UMM-S7-36.21-mRNA-3	GO:0005634
UMM-S7-36.25-mRNA-1	GO:0016021
UMM-S7-35.22-mRNA-1	GO:0052856
UMA-S66-22.47-mRNA-1	GO:0052856
UMM-S41-10.10-mRNA-1	GO:0051082
UMM-S7-35.16-mRNA-1	GO:0051082
UMM-S311-0.31-mRNA-1	GO:0005737
UMM-S7-35.20-mRNA-1	GO:0005737
UMM-S10-18.44-mRNA-1	GO:0005737
UMM-S7-35.12-mRNA-1	GO:0006629
UMM-S7-34.39-mRNA-1	GO:0016020
UMM-S7-34.59-mRNA-1	GO:0016021
UMM-S2854-8.6-mRNA-1	GO:0016020
UMM-S2844-41.31-mRNA-1	GO:0016020
UMM-S60-33.12-mRNA-1	GO:0016020
UMM-S7-34.35-mRNA-1	GO:0016020
UMM-S2854-8.8-mRNA-1	GO:0016020
UMM-S2840-85.20-mRNA-1	GO:0016020
UMM-S10-32.52-mRNA-1	GO:0016020
UMM-S7-34.54-mRNA-1	GO:0003677
UMA-S7-34.2-mRNA-1	GO:0016208
UMM-S2847-15.39-mRNA-1	GO:0016021
UMM-S7-34.41-mRNA-1	GO:0016021
UMM-S2844-41.19-mRNA-1	GO:0016021
UMM-S7-34.30-mRNA-1	GO:0016021
UMM-S7-34.29-mRNA-1	GO:0016021
UMM-S7-33.31-mRNA-1	GO:0008469
UMS-S7-33.70-mRNA-1	GO:0005634
UMA-S371-0.30-mRNA-1	GO:0016021
UMM-S2871-0.6-mRNA-1	GO:0016021
UMA-S2873-0.13-mRNA-1	GO:0016021
UMA-S2871-0.1-mRNA-1	GO:0016021
UMM-S2873-0.26-mRNA-1	GO:0007169
UMM-S371-0.25-mRNA-1	GO:0006506
UMS-S2873-0.11-mRNA-1	GO:0005737
UMM-S2873-0.31-mRNA-1	GO:0006281
UMM-S2873-1.56-mRNA-2	GO:0006281
UMA-S2873-0.21-mRNA-1	GO:0006281
UMM-S2873-1.64-mRNA-1	GO:0005634
UMM-S2873-1.14-mRNA-2	GO:0031053
UMS-S2873-1.34-mRNA-1	GO:0072546
UMM-S2873-1.16-mRNA-1	GO:0005769
UMM-S2873-1.59-mRNA-1	GO:0006511
UMS-S2873-1.27-mRNA-1	GO:0040011
UMM-S2873-1.7-mRNA-1	GO:0032040
UMA-S2873-1.50-mRNA-1	GO:0006351
UMM-S2873-2.52-mRNA-1	GO:0032324
UMM-S2873-2.53-mRNA-1	GO:0030915
UMM-S2873-2.0-mRNA-1	GO:0006913
UMA-S2873-2.23-mRNA-1	GO:0007179
UMM-S2873-3.58-mRNA-1	GO:0005856
UMM-S7-80.30-mRNA-1	GO:0005856
UMS-S7-55.44-mRNA-1	GO:0005856
UMM-S139-6.34-mRNA-1	GO:0005856
UMM-S2847-16.3-mRNA-1	GO:0005856
UMM-S60-36.18-mRNA-2	GO:0005856
UMM-S7-55.65-mRNA-1	GO:0005856
UMM-S2864-11.17-mRNA-1	GO:0005856
UMM-S2873-2.2-mRNA-1	GO:0005856
UMM-S13-52.29-mRNA-1	GO:0005856
UMM-S273-0.26-mRNA-1	GO:0005856
UMM-S196-6.47-mRNA-1	GO:0005856
UMM-S259-10.52-mRNA-1	GO:0005856
UMM-S41-67.83-mRNA-1	GO:0005856
UMM-S196-6.46-mRNA-1	GO:0005856
UMM-S139-10.35-mRNA-1	GO:0005856
UMM-S41-15.16-mRNA-1	GO:0005856
UMM-S2854-0.26-mRNA-1	GO:0005856
UMM-S41-33.26-mRNA-1	GO:0005856
UMM-S2854-14.35-mRNA-1	GO:0005856
UMM-S2852-14.21-mRNA-1	GO:0005856
UMM-S60-24.3-mRNA-1	GO:0005856
UMM-S7-21.50-mRNA-1	GO:0005856
UMM-S60-26.38-mRNA-1	GO:0005856
UMM-S66-18.68-mRNA-1	GO:0005856
UMM-S259-11.38-mRNA-1	GO:0005856
UMM-S2868-2.64-mRNA-1	GO:0005856
UMM-S60-25.60-mRNA-1	GO:0005856
UMM-S2873-2.11-mRNA-1	GO:0006468
UMM-S2873-2.4-mRNA-1	GO:0005694
UMM-S2873-2.5-mRNA-2	GO:0016021
UMM-S2873-2.59-mRNA-1	GO:0016020
UMA-S2873-2.28-mRNA-1	GO:0005840
UMM-S2873-3.0-mRNA-1	GO:0016021
UMM-S2873-3.1-mRNA-1	GO:0046872
UMM-S60-36.43-mRNA-1	GO:0016021
UMM-S2873-3.11-mRNA-1	GO:0018105
UMM-S2873-3.69-mRNA-1	GO:0006355
UMM-S2873-3.5-mRNA-1	GO:0006620
UMM-S2873-3.18-mRNA-1	GO:0005840
UMM-S2873-4.0-mRNA-1	GO:1902388
UMM-S2873-4.2-mRNA-1	GO:0016021
UMM-S2859-8.26-mRNA-1	GO:0016021
UMM-S2840-29.31-mRNA-1	GO:0016021
UMM-S2873-4.44-mRNA-1	GO:0003677
UMM-S2873-4.49-mRNA-1	GO:0003677
UMM-S2873-4.11-mRNA-1	GO:0016020
UMM-S259-5.82-mRNA-1	GO:0003676
UMM-S2873-4.52-mRNA-1	GO:0003676
UMM-S2873-5.50-mRNA-1	GO:0048278
UMM-S2873-5.51-mRNA-1	GO:0070940
UMS-S2873-5.24-mRNA-1	GO:0016021
UMS-S2873-5.25-mRNA-1	GO:0016020
UMS-S2873-5.27-mRNA-1	GO:0016020
UMM-S2873-5.46-mRNA-1	GO:0009116
UMA-S2873-5.15-mRNA-1	GO:0006412
UMM-S293-10.74-mRNA-1	GO:0016021
UMM-S2842-9.9-mRNA-1	GO:0016021
UMM-S41-6.9-mRNA-1	GO:0006874
UMS-S2852-12.31-mRNA-1	GO:0010172
UMM-S2844-45.22-mRNA-1	GO:0016021
UMA-S2844-45.7-mRNA-1	GO:0016020
UMM-S2838-12.15-mRNA-1	GO:0016020
UMM-S398-3.2-mRNA-1	GO:0016020
UMM-S2838-12.2-mRNA-1	GO:0016020
UMM-S2840-65.65-mRNA-1	GO:0016020
UMA-S2838-12.67-mRNA-1	GO:0016021
UMM-S7-40.77-mRNA-1	GO:0016020
UMM-S71-15.84-mRNA-1	GO:0016021
UMM-S311-9.16-mRNA-1	GO:0016021
UMA-S2840-42.19-mRNA-1	GO:0016021
UMM-S2844-47.35-mRNA-1	GO:0016021
UMM-S2844-47.24-mRNA-1	GO:0008017
UMS-S2844-47.63-mRNA-1	GO:0016021
UMM-S2844-46.19-mRNA-1	GO:0043025
UMA-S2844-46.33-mRNA-1	GO:0022857
UMM-S2840-3.23-mRNA-1	GO:0022857
UMM-S2844-46.12-mRNA-1	GO:0046872
UMM-S2838-11.16-mRNA-1	GO:0046872
UMS-S71-8.84-mRNA-1	GO:0016757
UMM-S2874-8.67-mRNA-1	GO:0016757
UMM-S2844-47.10-mRNA-1	GO:0016757
UMM-S2840-49.67-mRNA-1	GO:0016757
UMM-S2844-47.32-mRNA-2	GO:0004722
UMM-S2844-48.0-mRNA-1	GO:0016021
UMM-S2844-48.7-mRNA-1	GO:0016021
UMM-S2844-49.31-mRNA-1	GO:0006508
UMM-S2844-49.32-mRNA-2	GO:0003824
UMM-S2844-50.24-mRNA-1	GO:0030121
UMM-S2844-50.33-mRNA-1	GO:0005634
UMM-S2844-51.25-mRNA-1	GO:0000978
UMM-S2844-51.44-mRNA-1	GO:0043565
UMM-S2844-51.33-mRNA-1	GO:0007034
UMM-S2844-52.66-mRNA-1	GO:0052856
UMM-S2844-52.79-mRNA-1	GO:0031683
UMM-S283-12.32-mRNA-8	GO:0004674
UMM-S2838-10.26-mRNA-1	GO:0016021
UMM-S2840-7.40-mRNA-1	GO:0016021
UMA-S2840-7.85-mRNA-1	GO:0016021
UMM-S2840-7.34-mRNA-1	GO:0034220
UMM-S2840-7.61-mRNA-1	GO:0016021
UMM-S2840-7.37-mRNA-1	GO:0016021
UMM-S2840-7.42-mRNA-1	GO:0016020
UMM-S250-12.28-mRNA-1	GO:0020037
UMM-S453-0.17-mRNA-1	GO:0020037
UMM-S259-14.43-mRNA-1	GO:0020037
UMM-S2868-13.11-mRNA-1	GO:0020037
UMM-S57-36.12-mRNA-1	GO:0020037
UMM-S2840-7.43-mRNA-1	GO:0020037
UMM-S10-73.10-mRNA-1	GO:0020037
UMM-S10-3.24-mRNA-1	GO:0020037
UMS-S2840-49.29-mRNA-1	GO:0003676
UMM-S112-22.29-mRNA-1	GO:0003676
UMM-S7-26.25-mRNA-1	GO:0003676
UMA-S2840-7.77-mRNA-1	GO:0003676
UMM-S2840-7.56-mRNA-2	GO:0016627
UMM-S2838-28.58-mRNA-1	GO:0003677
UMM-S2838-5.42-mRNA-1	GO:0003700
UMA-S2840-8.20-mRNA-1	GO:0003700
UMA-S2840-8.21-mRNA-1	GO:0043565
UMM-S2840-8.40-mRNA-1	GO:0005634
UMM-S517-0.28-mRNA-1	GO:0004040
UMA-S2840-8.23-mRNA-1	GO:0004040
UMM-S2840-8.51-mRNA-3	GO:0003824
UMM-S2840-8.41-mRNA-1	GO:0055114
UMM-S41-37.15-mRNA-1	GO:0008289
UMM-S2840-8.53-mRNA-1	GO:0008289
UMM-S2840-8.55-mRNA-1	GO:0003824
UMM-S2840-8.18-mRNA-1	GO:0008289
UMM-S2840-5.93-mRNA-1	GO:0044255
UMA-S2840-8.28-mRNA-1	GO:0044255
UMA-S2840-9.48-mRNA-1	GO:0004185
UMM-S57-49.49-mRNA-1	GO:0006508
UMA-S2840-9.58-mRNA-1	GO:0016020
UMM-S2840-61.4-mRNA-1	GO:0016020
UMS-S2840-9.7-mRNA-1	GO:0016021
UMM-S2840-9.32-mRNA-1	GO:0016020
UMM-S2840-9.44-mRNA-1	GO:0016758
UMM-S139-27.63-mRNA-1	GO:0005615
UMM-S2840-9.47-mRNA-1	GO:0005615
UMM-S2840-9.45-mRNA-1	GO:0005615
UMM-S2840-9.38-mRNA-1	GO:0016020
UMM-S2840-10.60-mRNA-1	GO:0016020
UMM-S2840-77.43-mRNA-1	GO:0016020
UMS-S2840-10.78-mRNA-1	GO:0020037
UMM-S7-20.32-mRNA-1	GO:0016593
UMM-S2840-10.26-mRNA-1	GO:0008194
UMM-S10-82.8-mRNA-1	GO:0006486
UMM-S2840-10.27-mRNA-1	GO:0055114
UMM-S2852-13.47-mRNA-1	GO:0016020
UMM-S2840-10.74-mRNA-1	GO:0016020
UMM-S2838-17.78-mRNA-1	GO:0016020
UMM-S2840-11.3-mRNA-1	GO:0016020
UMM-S2840-70.5-mRNA-1	GO:0046872
UMM-S2840-11.36-mRNA-1	GO:0046872
UMM-S2840-11.16-mRNA-1	GO:0046872
UMM-S2840-11.19-mRNA-1	GO:0016747
UMM-S344-4.59-mRNA-1	GO:0005230
UMM-S2840-89.26-mRNA-1	GO:0005230
UMM-S2840-11.39-mRNA-1	GO:0005230
UMM-S379-6.47-mRNA-1	GO:0005829
UMM-S2868-3.20-mRNA-1	GO:0005829
UMS-S2840-11.49-mRNA-1	GO:0005829
UMM-S273-4.4-mRNA-1	GO:0005829
UMM-S2840-36.15-mRNA-1	GO:0005829
UMM-S2840-11.31-mRNA-1	GO:0019693
UMM-S2840-11.21-mRNA-1	GO:0004842
UMM-S2840-12.0-mRNA-1	GO:0019693
UMM-S2840-12.55-mRNA-1	GO:0034968
UMM-S2840-63.89-mRNA-1	GO:0016021
UMM-S2840-12.56-mRNA-2	GO:0005230
UMM-S2840-12.54-mRNA-1	GO:0005524
UMM-S2840-12.60-mRNA-1	GO:0016020
UMM-S2840-12.59-mRNA-1	GO:0016020
UMM-S2840-12.10-mRNA-1	GO:0016020
UMM-S2840-12.61-mRNA-1	GO:0016021
UMM-S2840-14.35-mRNA-1	GO:0016021
UMM-S2840-12.62-mRNA-1	GO:0003755
UMM-S2840-13.38-mRNA-1	GO:0070478
UMM-S2838-0.47-mRNA-1	GO:0018996
UMM-S71-8.13-mRNA-1	GO:0005544
UMM-S2854-13.51-mRNA-1	GO:0030017
UMM-S2854-13.17-mRNA-1	GO:0031674
UMM-S2854-13.18-mRNA-1	GO:0031674
UMM-S2854-13.47-mRNA-1	GO:0000166
UMM-S71-27.4-mRNA-1	GO:0046872
UMA-S2854-12.78-mRNA-1	GO:0003676
UMM-S2854-12.53-mRNA-1	GO:0004672
UMM-S2840-70.19-mRNA-1	GO:0016021
UMM-S2840-20.16-mRNA-1	GO:0016021
UMM-S2838-18.11-mRNA-1	GO:0016021
UMM-S2854-12.60-mRNA-1	GO:0016021
UMM-S2854-12.52-mRNA-1	GO:0016021
UMM-S2854-12.26-mRNA-1	GO:0050907
UMM-S2854-12.45-mRNA-1	GO:0016020
UMM-S2854-12.44-mRNA-1	GO:0016020
UMM-S2854-10.51-mRNA-1	GO:0016020
UMM-S2854-10.60-mRNA-1	GO:0016020
UMA-S2854-10.6-mRNA-1	GO:0005739
UMM-S2854-10.49-mRNA-1	GO:0016020
UMM-S2854-10.65-mRNA-1	GO:0016740
UMM-S2854-10.55-mRNA-1	GO:0005509
UMM-S2854-9.31-mRNA-1	GO:0043103
UMA-S2854-9.8-mRNA-1	GO:0016301
UMM-S66-5.78-mRNA-1	GO:0004672
UMM-S2854-9.38-mRNA-1	GO:0004222
UMM-S2854-9.37-mRNA-1	GO:0016020
UMM-S2854-8.52-mRNA-1	GO:0016021
UMM-S10-27.69-mRNA-1	GO:0006886
UMM-S2854-8.5-mRNA-1	GO:0006886
UMM-S2854-8.51-mRNA-1	GO:0008237
UMM-S2854-8.11-mRNA-1	GO:0030368
UMS-S2854-8.20-mRNA-1	GO:0005634
UMM-S2852-13.3-mRNA-1	GO:0055085
UMM-S2840-68.4-mRNA-1	GO:0055085
UMM-S207-17.27-mRNA-1	GO:0030246
UMM-S207-17.9-mRNA-1	GO:0030246
UMM-S207-17.28-mRNA-1	GO:0016020
UMM-S207-17.3-mRNA-1	GO:0046872
UMM-S207-17.29-mRNA-1	GO:0005762
UMM-S207-18.11-mRNA-1	GO:0003676
UMM-S207-18.28-mRNA-1	GO:0005634
UMM-S207-18.19-mRNA-1	GO:0071011
UMM-S207-18.2-mRNA-1	GO:0008328
UMM-S207-18.30-mRNA-1	GO:0005886
UMM-S207-18.16-mRNA-1	GO:0016020
UMM-S207-18.21-mRNA-1	GO:0005509
UMM-S207-18.23-mRNA-1	GO:0016021
UMM-S207-18.9-mRNA-1	GO:0016021
UMM-S207-18.8-mRNA-1	GO:0016021
UMM-S10-16.7-mRNA-1	GO:0016020
UMM-S7-16.3-mRNA-1	GO:0016020
UMM-S207-18.33-mRNA-2	GO:0016020
UMM-S207-19.42-mRNA-1	GO:0000398
UMM-S207-19.51-mRNA-1	GO:0000266
UMM-S207-19.30-mRNA-1	GO:0003774
UMM-S207-19.45-mRNA-1	GO:0005737
UMM-S207-19.46-mRNA-1	GO:0045454
UMM-S207-20.69-mRNA-1	GO:0016020
UMM-S207-20.49-mRNA-1	GO:0000049
UMM-S207-20.50-mRNA-1	GO:0003824
UMM-S207-20.73-mRNA-1	GO:0006637
UMM-S207-20.76-mRNA-1	GO:0003677
UMM-S207-20.81-mRNA-1	GO:0016020
UMM-S207-20.67-mRNA-1	GO:0005634
UMM-S207-20.83-mRNA-1	GO:0006355
UMM-S230-1.31-mRNA-1	GO:0006355
UMM-S207-21.49-mRNA-1	GO:0006310
UMM-S10-85.5-mRNA-1	GO:0004674
UMM-S207-21.61-mRNA-1	GO:0004674
UMM-S207-21.42-mRNA-1	GO:0009966
UMS-S207-21.31-mRNA-1	GO:0016020
UMM-S207-21.52-mRNA-1	GO:0016021
UMM-S207-21.75-mRNA-1	GO:0018344
UMM-S207-21.53-mRNA-1	GO:0018344
UMM-S207-21.45-mRNA-1	GO:0005856
UMM-S207-21.58-mRNA-1	GO:0016301
UMS-S207-21.37-mRNA-1	GO:0033577
UMM-S207-21.47-mRNA-1	GO:0022857
UMM-S207-21.78-mRNA-1	GO:0005634
UMM-S207-21.48-mRNA-1	GO:0003676
UMM-S207-22.21-mRNA-1	GO:0005785
UMM-S207-22.22-mRNA-1	GO:0016567
UMM-S207-22.9-mRNA-1	GO:0006424
UMM-S207-22.17-mRNA-1	GO:0031410
UMM-S207-22.24-mRNA-1	GO:0032559
UMM-S207-22.25-mRNA-1	GO:0006508
UMM-S207-22.12-mRNA-2	GO:0006974
UMM-S207-22.4-mRNA-1	GO:0005737
UMM-S207-22.28-mRNA-1	GO:0055085
UMM-S207-23.0-mRNA-1	GO:0055114
UMM-S207-23.9-mRNA-1	GO:0019825
UMM-S207-23.22-mRNA-1	GO:0010951
UMM-S207-23.12-mRNA-1	GO:0010951
UMM-S207-23.16-mRNA-1	GO:0008289
UMM-S207-23.6-mRNA-1	GO:0008289
UMM-S207-23.13-mRNA-1	GO:0016740
UMM-S207-23.7-mRNA-1	GO:0016020
UMM-S293-1.10-mRNA-1	GO:0061668
UMM-S207-23.19-mRNA-1	GO:0061668
UMA-S207-24.3-mRNA-1	GO:0005929
UMM-S207-24.118-mRNA-1	GO:0006468
UMM-S2838-42.63-mRNA-1	GO:0003677
UMM-S2838-42.51-mRNA-1	GO:0003677
UMM-S2840-98.12-mRNA-1	GO:0016021
UMM-S2838-8.71-mRNA-1	GO:0016020
UMM-S2840-98.36-mRNA-1	GO:0016021
UMM-S2840-98.47-mRNA-1	GO:0004427
UMM-S2840-98.4-mRNA-1	GO:0003824
UMM-S71-24.3-mRNA-1	GO:0003824
UMM-S2838-36.85-mRNA-1	GO:0016021
UMM-S2840-98.5-mRNA-1	GO:0016021
UMM-S2840-98.6-mRNA-1	GO:0016021
UMM-S2838-9.12-mRNA-1	GO:0016021
UMM-S2840-98.39-mRNA-1	GO:0016021
UMM-S2838-35.58-mRNA-1	GO:0016021
UMM-S2840-98.16-mRNA-1	GO:0055114
UMM-S2840-99.56-mRNA-1	GO:0005634
UMM-S2840-99.45-mRNA-1	GO:0003676
UMM-S2840-99.67-mRNA-1	GO:0005615
UMS-S7-56.52-mRNA-1	GO:0005615
UMM-S2840-99.72-mRNA-1	GO:0042391
UMM-S2840-100.41-mRNA-1	GO:0004930
UMM-S2840-100.47-mRNA-1	GO:0007186
UMM-S230-19.31-mRNA-1	GO:0007186
UMM-S2840-100.48-mRNA-1	GO:0005089
UMS-S2840-99.38-mRNA-1	GO:0016021
UMM-S2840-99.75-mRNA-1	GO:0080019
UMM-S250-4.6-mRNA-1	GO:0055085
UMM-S285-7.9-mRNA-1	GO:0006508
UMM-S442-1.82-mRNA-1	GO:0006508
UMM-S285-8.72-mRNA-1	GO:0006508
UMM-S285-2.16-mRNA-1	GO:0006508
UMM-S285-9.57-mRNA-1	GO:0006508
UMM-S285-9.50-mRNA-1	GO:0006508
UMM-S2838-12.12-mRNA-1	GO:0006508
UMM-S250-4.29-mRNA-1	GO:0016020
UMM-S250-5.44-mRNA-1	GO:0005615
UMM-S250-5.54-mRNA-1	GO:0005887
UMM-S250-5.63-mRNA-1	GO:0043130
UMM-S2840-101.9-mRNA-1	GO:0016020
UMM-S2840-101.41-mRNA-1	GO:0006418
UMM-S2840-101.55-mRNA-1	GO:0016021
UMM-S2840-101.1-mRNA-1	GO:0000166
UMM-S2867-0.26-mRNA-1	GO:0016020
UMS-S60-30.41-mRNA-1	GO:0016020
UMM-S2840-101.13-mRNA-1	GO:0016020
UMM-S2840-101.4-mRNA-1	GO:0008194
UMM-S2840-101.59-mRNA-1	GO:1990817
UMM-S2840-100.15-mRNA-1	GO:0016021
UMM-S2840-59.27-mRNA-1	GO:0016021
UMM-S2840-66.76-mRNA-1	GO:0003924
UMM-S2840-74.42-mRNA-1	GO:0003924
UMM-S2840-100.22-mRNA-1	GO:0003924
UMM-S2840-45.104-mRNA-1	GO:0003924
UMM-S2840-18.60-mRNA-1	GO:0003924
UMM-S2840-92.44-mRNA-1	GO:0003924
UMM-S2840-102.55-mRNA-1	GO:0022625
UMS-S196-22.14-mRNA-1	GO:0022625
UMM-S2840-101.16-mRNA-2	GO:0006468
UMM-S2840-102.57-mRNA-1	GO:0035336
UMM-S2840-42.67-mRNA-1	GO:0035336
UMM-S2840-102.48-mRNA-1	GO:0016021
UMS-S2840-102.29-mRNA-1	GO:0016021
UMM-S2840-102.39-mRNA-1	GO:0015867
UMM-S2840-102.59-mRNA-1	GO:0061041
UMM-S2844-8.20-mRNA-1	GO:0005459
UMM-S2840-102.67-mRNA-1	GO:0005049
UMM-S2840-102.68-mRNA-1	GO:0031012
UMM-S2840-102.53-mRNA-1	GO:0055114
UMA-S632-0.17-mRNA-1	GO:0005524
UMM-S2840-102.45-mRNA-3	GO:0005524
UMM-S2840-102.64-mRNA-1	GO:0030154
UMM-S2840-103.41-mRNA-1	GO:0006457
UMM-S2840-103.43-mRNA-1	GO:0046872
UMM-S2840-103.75-mRNA-1	GO:0003677
UMM-S2840-103.46-mRNA-1	GO:0099132
UMM-S233-11.21-mRNA-1	GO:0099132
UMA-S2840-103.104-mRNA-1	GO:0034620
UMM-S2840-103.49-mRNA-1	GO:0022625
UMM-S2868-0.21-mRNA-1	GO:0003723
UMM-S2840-103.65-mRNA-1	GO:0003723
UMM-S212-5.31-mRNA-1	GO:0043005
UMM-S2840-103.54-mRNA-1	GO:0043005
UMM-S2854-23.49-mRNA-1	GO:0016746
UMA-S2854-23.62-mRNA-1	GO:0005743
UMM-S2854-22.11-mRNA-1	GO:0016021
UMM-S2854-22.38-mRNA-1	GO:1990966
UMM-S2854-22.21-mRNA-1	GO:1990966
UMM-S230-3.16-mRNA-1	GO:0072383
UMM-S2854-22.37-mRNA-1	GO:0072383
UMM-S2854-22.35-mRNA-1	GO:0007616
UMM-S2854-21.32-mRNA-1	GO:0016021
UMA-S10-46.97-mRNA-1	GO:0004252
UMM-S10-47.30-mRNA-1	GO:0016020
UMM-S10-47.64-mRNA-2	GO:0008237
UMM-S10-47.41-mRNA-1	GO:0006417
UMM-S2854-21.9-mRNA-2	GO:0004602
UMM-S2840-5.68-mRNA-1	GO:0006506
UMM-S2838-47.55-mRNA-1	GO:0006506
UMM-S2838-40.7-mRNA-1	GO:0006506
UMM-S2838-40.21-mRNA-1	GO:0003824
UMS-S2854-21.12-mRNA-1	GO:0005509
UMM-S2854-20.32-mRNA-1	GO:0016798
UMM-S2854-20.14-mRNA-1	GO:0015701
UMM-S2854-20.33-mRNA-1	GO:0016021
UMM-S2854-20.26-mRNA-1	GO:0016021
UMM-S2854-19.25-mRNA-1	GO:0005975
UMM-S2854-19.22-mRNA-1	GO:0060170
UMS-S2854-19.10-mRNA-1	GO:0032432
UMM-S2854-19.21-mRNA-1	GO:0005509
UMM-S2854-19.17-mRNA-1	GO:0005634
UMA-S2840-93.35-mRNA-1	GO:0004930
UMM-S2840-74.94-mRNA-1	GO:0004930
UMM-S2840-82.31-mRNA-1	GO:0004930
UMM-S2838-6.42-mRNA-1	GO:0004930
UMM-S398-4.162-mRNA-1	GO:0004930
UMM-S398-4.151-mRNA-1	GO:0004930
UMM-S60-22.36-mRNA-1	GO:0005272
UMM-S60-22.53-mRNA-1	GO:0008152
UMM-S60-22.32-mRNA-1	GO:0016279
UMM-S60-22.50-mRNA-1	GO:0003723
UMM-S60-22.42-mRNA-1	GO:0016021
UMM-S60-21.54-mRNA-1	GO:0016024
UMM-S71-5.28-mRNA-1	GO:2000310
UMS-S2868-17.39-mRNA-1	GO:2000310
UMM-S71-5.39-mRNA-1	GO:0006611
UMM-S71-5.27-mRNA-1	GO:0000166
UMM-S230-5.37-mRNA-1	GO:0000166
UMM-S71-5.16-mRNA-1	GO:0005730
UMM-S60-21.33-mRNA-1	GO:0016021
UMM-S60-21.32-mRNA-1	GO:0016020
UMM-S60-21.37-mRNA-1	GO:0006508
UMM-S60-21.42-mRNA-1	GO:0016021
UMM-S60-21.36-mRNA-1	GO:0035014
UMM-S60-21.35-mRNA-1	GO:0016021
UMM-S71-5.35-mRNA-2	GO:0005634
UMM-S440-0.28-mRNA-1	GO:0005737
UMM-S60-20.45-mRNA-1	GO:0016021
UMM-S60-19.27-mRNA-1	GO:0016787
UMM-S60-20.43-mRNA-1	GO:0005882
UMM-S2844-29.32-mRNA-1	GO:0018108
UMA-S60-19.7-mRNA-1	GO:0018108
UMM-S13-77.12-mRNA-1	GO:0016020
UMM-S60-3.75-mRNA-1	GO:0016020
UMM-S60-3.76-mRNA-1	GO:0016021
UMA-S2840-42.18-mRNA-1	GO:0030246
UMM-S60-4.14-mRNA-1	GO:0030246
UMM-S60-18.34-mRNA-1	GO:0043565
UMM-S60-18.40-mRNA-1	GO:0006511
UMM-S60-18.33-mRNA-1	GO:0006511
UMM-S60-18.46-mRNA-2	GO:0006511
UMM-S60-18.38-mRNA-1	GO:0004722
UMM-S60-18.28-mRNA-1	GO:0016020
UMM-S60-18.44-mRNA-1	GO:0016020
UMM-S60-18.43-mRNA-1	GO:0016020
UMM-S60-17.42-mRNA-1	GO:0016787
UMM-S60-17.18-mRNA-1	GO:0005634
UMM-S13-24.30-mRNA-1	GO:0030286
UMA-S13-23.40-mRNA-1	GO:0005524
UMS-S13-23.19-mRNA-1	GO:0005524
UMA-S13-23.44-mRNA-1	GO:0016021
UMM-S13-23.49-mRNA-1	GO:0003676
UMM-S13-23.48-mRNA-1	GO:0035023
UMA-S13-23.36-mRNA-1	GO:0042302
UMM-S13-23.46-mRNA-1	GO:0005829
UMM-S13-22.22-mRNA-1	GO:0016021
UMM-S13-23.53-mRNA-1	GO:0009072
UMM-S13-22.43-mRNA-1	GO:0016021
UMS-S2844-52.41-mRNA-1	GO:0003676
UMA-S7-11.32-mRNA-1	GO:0003676
UMM-S13-22.26-mRNA-1	GO:0005737
UMA-S13-22.28-mRNA-1	GO:0005737
UMS-S13-21.14-mRNA-1	GO:0016311
UMM-S13-21.34-mRNA-1	GO:0003676
UMM-S13-21.64-mRNA-1	GO:0003676
UMM-S13-21.31-mRNA-1	GO:0003887
UMM-S13-21.60-mRNA-1	GO:0006904
UMM-S7-97.2-mRNA-1	GO:0006904
UMS-S13-21.15-mRNA-1	GO:0016021
UMS-S13-21.12-mRNA-1	GO:0005737
UMS-S13-21.10-mRNA-1	GO:0016021
UMM-S13-21.26-mRNA-1	GO:0016021
UMM-S13-21.25-mRNA-1	GO:0005524
UMM-S13-20.19-mRNA-1	GO:0016020
UMS-S13-21.1-mRNA-1	GO:0006623
UMS-S13-21.0-mRNA-1	GO:0005623
UMA-S41-41.16-mRNA-1	GO:0005623
UMA-S13-20.12-mRNA-1	GO:0031417
UMM-S13-20.15-mRNA-1	GO:0016538
UMM-S13-20.6-mRNA-1	GO:0005524
UMM-S13-20.5-mRNA-1	GO:1901031
UMM-S13-19.18-mRNA-1	GO:0005506
UMM-S13-19.41-mRNA-1	GO:0016311
UMM-S13-19.48-mRNA-1	GO:0004386
UMM-S13-19.46-mRNA-1	GO:0005524
UMA-S2859-1.56-mRNA-1	GO:0016020
UMS-S2859-1.19-mRNA-1	GO:0016020
UMM-S13-19.47-mRNA-1	GO:0016020
UMM-S13-19.40-mRNA-1	GO:0005634
UMM-S13-19.14-mRNA-1	GO:0005730
UMM-S60-38.12-mRNA-1	GO:0005615
UMM-S13-19.9-mRNA-1	GO:0006508
UMA-S13-19.19-mRNA-1	GO:1990745
UMM-S13-19.44-mRNA-2	GO:0031234
UMM-S13-13.3-mRNA-1	GO:0031234
UMM-S13-19.42-mRNA-1	GO:0034657
UMM-S13-18.53-mRNA-1	GO:0005634
